Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Aishwarya,31/01/21 17:53,0:21:55,,Go Dog Go: Season 1: Pupcakes / Stink or Swim (Episode 5),,FireTV 4K Stick 2018,0:22:47,Not latest view,US (United States)
Aishwarya,31/01/21 17:46,0:04:55,Autoplayed: user action: Unspecified; ,"Go Dog Go: Season 1: Show Dog, Show / Keys to Victory (Episode 4)",,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,31/01/21 17:45,0:00:04,Autoplayed: user action: None; ,GODOGGO_S1_CLIP_MAINCHARACTER,HOOK,FireTV 4K Stick 2018,0:00:04,Not latest view,US (United States)
Aishwarya,31/01/21 17:22,0:22:47,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,FireTV 4K Stick 2018,0:22:47,Not latest view,US (United States)
Aishwarya,31/01/21 17:22,0:00:08,Autoplayed: user action: None; ,Wakfu: Season 3 (Trailer),TRAILER,FireTV 4K Stick 2018,0:00:08,0:00:08,US (United States)
Aishwarya,31/01/21 1:50,0:00:01,,"Go Dog Go: Season 1: Show Dog, Show / Keys to Victory (Episode 4)",,FireTV 4K Stick 2018,0:17:51,Not latest view,US (United States)
Aishwarya,31/01/21 1:26,0:17:00,,"Go Dog Go: Season 1: Show Dog, Show / Keys to Victory (Episode 4)",,FireTV 4K Stick 2018,0:17:51,Not latest view,US (United States)
Aishwarya,31/01/21 1:04,0:21:59,Autoplayed: user action: None; ,"Go Dog Go: Season 1: Old Dog, New Tricks / Snoozie-Hullabaloozie (Episode 3)",,FireTV 4K Stick 2018,0:22:51,Not latest view,US (United States)
Aishwarya,31/01/21 0:42,0:22:07,,Go Dog Go: Season 1: Dark Park Bark Lark / The Fast and the Curious (Episode 2),,FireTV 4K Stick 2018,0:22:59,Not latest view,US (United States)
Aishwarya,31/01/21 0:19,0:22:55,,Go Dog Go: Season 1: Welcome to Pawston / Ruff Day on the Job (Episode 1),,FireTV 4K Stick 2018,0:22:55,Not latest view,US (United States)
Aishwarya,31/01/21 0:17,0:01:05,Autoplayed: user action: Unspecified; ,"Go Dog Go: Season 1: Old Dog, New Tricks / Snoozie-Hullabaloozie (Episode 3)",,FireTV 4K Stick 2018,0:01:05,Not latest view,US (United States)
Aishwarya,30/01/21 23:22,0:21:32,,She-Ra and the Princesses of Power: Season 4: Pulse (Episode 4),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,30/01/21 22:59,0:22:32,,She-Ra and the Princesses of Power: Season 4: Flutterina (Episode 3),,FireTV 4K Stick 2018,0:22:48,0:22:48,US (United States)
Aishwarya,30/01/21 22:38,0:21:34,Autoplayed: user action: None; ,She-Ra and the Princesses of Power: Season 4: The Valley of the Lost (Episode 2),,FireTV 4K Stick 2018,0:22:46,0:22:46,US (United States)
Aishwarya,30/01/21 19:05,0:01:14,Autoplayed: user action: Unspecified; ,She-Ra and the Princesses of Power: Season 4: The Valley of the Lost (Episode 2),,FireTV 4K Stick 2018,0:01:14,Not latest view,US (United States)
Aishwarya,30/01/21 19:05,0:00:12,Autoplayed: user action: None; ,She-Ra and the Princesses of Power: Season 5 (Clip Supporting Character),HOOK,FireTV 4K Stick 2018,0:00:12,Not latest view,US (United States)
Aishwarya,30/01/21 19:05,0:00:38,Autoplayed: user action: None; ,GODOGGO_S1_CLIP_MAINCHARACTER,HOOK,FireTV 4K Stick 2018,0:00:38,Not latest view,US (United States)
Aishwarya,30/01/21 19:04,0:00:09,Autoplayed: user action: None; ,Octonauts: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:09,Not latest view,US (United States)
Aishwarya,30/01/21 19:04,0:00:22,Autoplayed: user action: None; ,Puffin Rock: Season 1 (Trailer),TRAILER,FireTV 4K Stick 2018,0:00:22,0:00:22,US (United States)
Aishwarya,29/01/21 21:44,0:03:03,,Octonauts: Season 1: The Great Christmas Rescue (Episode 27),,FireTV 4K Stick 2018,0:03:49,0:03:49,US (United States)
Aishwarya,29/01/21 21:20,0:22:51,Autoplayed: user action: Unspecified; ,Octonauts: Season 1: The Great Penguin Race (Episode 26),,FireTV 4K Stick 2018,0:22:51,0:22:51,US (United States)
Aishwarya,29/01/21 20:38,0:41:08,Autoplayed: user action: Unspecified; ,Octonauts & the Great Barrier Reef,,FireTV 4K Stick 2018,0:45:16,Not latest view,US (United States)
Aishwarya,29/01/21 20:38,0:00:01,Autoplayed: user action: None; ,Octonauts: Season 1: The Great Penguin Race (Episode 26),,FireTV 4K Stick 2018,0:00:01,Not latest view,US (United States)
Aishwarya,29/01/21 20:38,0:00:04,Autoplayed: user action: None; ,"Abby Hatcher, Fuzzly Catcher: Season 1_hook_primary_16x9",HOOK,FireTV 4K Stick 2018,0:00:04,Not latest view,US (United States)
Aishwarya,29/01/21 5:55,0:23:07,,Go Dog Go: Season 1: Dark Park Bark Lark / The Fast and the Curious (Episode 2),,Apple TV 3 (revised),0:23:07,Not latest view,US (United States)
Aishwarya,29/01/21 5:55,0:00:08,,Go Dog Go: Season 1: Welcome to Pawston / Ruff Day on the Job (Episode 1),,Apple TV 3 (revised),0:22:50,Not latest view,US (United States)
Aishwarya,28/01/21 23:37,0:22:04,,Abby Hatcher: Season 1: Fuzzlies' New Year Dragon / Full Moon Fuzzly (Episode 20),,FireTV 4K Stick 2018,0:22:37,0:22:37,US (United States)
Aishwarya,28/01/21 23:15,0:22:05,,Abby Hatcher: Season 1: Teeny Pelican Terry / Tappin Mo and Bo (Episode 19),,FireTV 4K Stick 2018,0:22:38,0:22:38,US (United States)
Aishwarya,28/01/21 22:53,0:22:07,,Abby Hatcher: Season 1: Fuzzly Camping Trip (Episode 18),,FireTV 4K Stick 2018,0:22:40,0:22:40,US (United States)
Aishwarya,28/01/21 22:30,0:22:39,Autoplayed: user action: Unspecified; ,Abby Hatcher: Season 1: Fairy Tale Fuzzly / Super Secret Passageway (Episode 17),,FireTV 4K Stick 2018,0:22:39,0:22:39,US (United States)
Aishwarya,28/01/21 22:06,0:22:05,,Abby Hatcher: Season 1: Princess Flug's Pet Slug / Fuzzly Photo Day (Episode 16),,FireTV 4K Stick 2018,0:22:38,0:22:38,US (United States)
Aishwarya,28/01/21 21:59,0:06:34,Autoplayed: user action: Unspecified; ,Abby Hatcher: Season 1: Flug's Flowery Adventure / The Fuzzliest Dinner (Episode 15),,FireTV 4K Stick 2018,0:22:37,0:22:37,US (United States)
Aishwarya,28/01/21 21:58,0:00:31,Autoplayed: user action: None; ,The Magic School Bus: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:31,0:00:31,US (United States)
Aishwarya,28/01/21 21:58,0:00:06,Autoplayed: user action: None; ,My Little Pony: Friendship Is Magic: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:06,Not latest view,US (United States)
Aishwarya,28/01/21 20:57,0:22:14,,Octonauts: Season 1: Marine Iguanas / Dwarf Lanternshark (Episode 25),,FireTV 4K Stick 2018,0:22:51,0:22:51,US (United States)
Aishwarya,28/01/21 20:33,0:22:49,Autoplayed: user action: Unspecified; ,Octonauts: Season 1: The Oarfish / The Combtooth Blenny (Episode 24),,FireTV 4K Stick 2018,0:22:49,0:22:49,US (United States)
Aishwarya,28/01/21 18:28,0:00:15,,"Go Dog Go: Season 1: Old Dog, New Tricks / Snoozie-Hullabaloozie (Episode 3)",,Apple TV 3 (revised),0:00:15,Not latest view,US (United States)
Aishwarya,28/01/21 18:05,0:22:51,,Go Dog Go: Season 1: Dark Park Bark Lark / The Fast and the Curious (Episode 2),,Apple TV 3 (revised),0:22:51,Not latest view,US (United States)
Aishwarya,28/01/21 18:05,0:00:08,,Go Dog Go: Season 1: Welcome to Pawston / Ruff Day on the Job (Episode 1),,Apple TV 3 (revised),0:22:50,Not latest view,US (United States)
Aishwarya,28/01/21 3:26,0:17:14,Autoplayed: user action: Unspecified; ,True and the Rainbow Kingdom: The Rainbow Kingdom: Wishing Heart Hollow (Episode 8),,FireTV 4K Stick 2018,0:22:36,0:22:36,US (United States)
Aishwarya,28/01/21 3:20,0:05:44,,True: Terrific Tales: Season 1: Cat and the Poofstalk (Episode 8),,FireTV 4K Stick 2018,0:06:40,Not latest view,US (United States)
Aishwarya,28/01/21 3:14,0:05:58,,True: Terrific Tales: Season 1: Three Little Yetis (Episode 7),,FireTV 4K Stick 2018,0:06:30,Not latest view,US (United States)
Aishwarya,28/01/21 3:08,0:06:35,Autoplayed: user action: None; ,True: Terrific Tales: Season 1: Rock Critter Prince (Episode 6),,FireTV 4K Stick 2018,0:07:07,Not latest view,US (United States)
Aishwarya,28/01/21 3:01,0:06:24,,True: Terrific Tales: Season 1: Red Riding Mila (Episode 5),,FireTV 4K Stick 2018,0:06:56,Not latest view,US (United States)
Aishwarya,28/01/21 2:54,0:06:52,,True: Terrific Tales: Season 1: Rainbowella (Episode 4),,FireTV 4K Stick 2018,0:07:24,Not latest view,US (United States)
Aishwarya,28/01/21 2:48,0:06:21,,True: Terrific Tales: Season 1: The Fishy Poof Touch (Episode 3),,FireTV 4K Stick 2018,0:06:53,Not latest view,US (United States)
Aishwarya,28/01/21 2:41,0:06:26,Autoplayed: user action: Unspecified; ,True: Terrific Tales: Season 1: Bartleocchio (Episode 2),,FireTV 4K Stick 2018,0:06:36,Not latest view,US (United States)
Aishwarya,28/01/21 2:40,0:01:02,,Season 1 Trailer: Go Dog Go,TRAILER,FireTV 4K Stick 2018,0:01:02,Not latest view,US (United States)
Aishwarya,28/01/21 2:17,0:21:57,,Go Dog Go: Season 1: Dog the Right Thing (Episode 9),,FireTV 4K Stick 2018,0:22:49,Not latest view,US (United States)
Aishwarya,28/01/21 1:54,0:22:47,,Go Dog Go: Season 1: Clucky Day / Take Me Out to the Fetch Game (Episode 8),,FireTV 4K Stick 2018,0:22:47,Not latest view,US (United States)
Aishwarya,27/01/21 23:57,0:00:38,Autoplayed: user action: None; ,GODOGGO_S1_CLIP_MAINCHARACTER,HOOK,FireTV 4K Stick 2018,0:00:38,Not latest view,US (United States)
Aishwarya,27/01/21 23:35,0:21:55,,Go Dog Go: Season 1: Ding Dong Day / Grand Sam (Episode 7),,FireTV 4K Stick 2018,0:22:47,Not latest view,US (United States)
Aishwarya,27/01/21 23:06,0:22:46,Autoplayed: user action: Unspecified; ,Go Dog Go: Season 1: A Ball for All (Episode 6),,FireTV 4K Stick 2018,0:22:46,Not latest view,US (United States)
Aishwarya,27/01/21 21:25,0:21:54,,Go Dog Go: Season 1: Pupcakes / Stink or Swim (Episode 5),,FireTV 4K Stick 2018,0:22:46,Not latest view,US (United States)
Aishwarya,27/01/21 21:03,0:21:54,,"Go Dog Go: Season 1: Show Dog, Show / Keys to Victory (Episode 4)",,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,27/01/21 20:41,0:21:53,,"Go Dog Go: Season 1: Old Dog, New Tricks / Snoozie-Hullabaloozie (Episode 3)",,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,27/01/21 20:18,0:21:54,,Go Dog Go: Season 1: Dark Park Bark Lark / The Fast and the Curious (Episode 2),,FireTV 4K Stick 2018,0:22:46,Not latest view,US (United States)
Aishwarya,27/01/21 19:55,0:22:46,,Go Dog Go: Season 1: Welcome to Pawston / Ruff Day on the Job (Episode 1),,FireTV 4K Stick 2018,0:22:46,Not latest view,US (United States)
Aishwarya,27/01/21 19:55,0:00:17,Autoplayed: user action: None; ,GODOGGO_S1_CLIP_MAINCHARACTER,HOOK,FireTV 4K Stick 2018,0:00:17,Not latest view,US (United States)
Aishwarya,27/01/21 19:55,0:00:23,Autoplayed: user action: None; ,Glitter Force Doki Doki (Trailer),TRAILER,FireTV 4K Stick 2018,0:00:23,Not latest view,US (United States)
Aishwarya,27/01/21 19:54,0:00:36,Autoplayed: user action: None; ,GODOGGO_S1_CLIP_MAINCHARACTER,HOOK,FireTV 4K Stick 2018,0:00:36,Not latest view,US (United States)
Aishwarya,27/01/21 3:10,0:44:47,,True: Winter Wishes,,FireTV 4K Stick 2018,0:44:47,0:44:47,US (United States)
Aishwarya,27/01/21 3:10,0:00:04,,True: Winter Wishes (Trailer),TRAILER,FireTV 4K Stick 2018,0:00:04,0:00:04,US (United States)
Aishwarya,27/01/21 3:09,0:00:04,Autoplayed: user action: Unspecified; ,True: Winter Wishes,,FireTV 4K Stick 2018,0:00:04,Not latest view,US (United States)
Aishwarya,27/01/21 2:47,0:22:14,,True: Magical Friends: Season 1: Fee Fi Fo Frookie (Episode 5),,FireTV 4K Stick 2018,0:22:46,0:22:46,US (United States)
Aishwarya,27/01/21 2:25,0:21:58,Autoplayed: user action: Unspecified; ,True: Magical Friends: Season 1: True Switcheroo (Episode 4),,FireTV 4K Stick 2018,0:22:38,0:22:38,US (United States)
Aishwarya,27/01/21 2:23,0:00:59,Autoplayed: user action: None; ,My Little Pony: Friendship Is Magic: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:59,Not latest view,US (United States)
Aishwarya,27/01/21 2:01,0:22:03,,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,FireTV 4K Stick 2018,0:22:47,Not latest view,US (United States)
Aishwarya,27/01/21 1:39,0:22:03,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:22:47,Not latest view,US (United States)
Aishwarya,27/01/21 1:30,0:09:08,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,FireTV 4K Stick 2018,0:22:48,0:22:48,US (United States)
Aishwarya,27/01/21 1:29,0:00:05,Autoplayed: user action: None; ,Season 5 Trailer: She-Ra and the Princesses of Power,TRAILER,FireTV 4K Stick 2018,0:00:05,Not latest view,US (United States)
Aishwarya,26/01/21 20:46,0:13:42,,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,Apple TV 3 (revised),0:13:42,Not latest view,US (United States)
Aishwarya,26/01/21 20:37,0:08:16,,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,Apple TV 3 (revised),0:22:57,0:22:57,US (United States)
Aishwarya,26/01/21 4:09,0:22:53,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,26/01/21 3:45,0:23:34,,Gabby's Dollhouse: Season 1: Kitty Cat Cam (Episode 5),,FireTV 4K Stick 2018,0:22:53,Not latest view,US (United States)
Aishwarya,26/01/21 3:23,0:22:29,,Gabby's Dollhouse: Season 1: Kitty School (Episode 4),,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,26/01/21 3:00,0:22:46,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Hamster Kitties (Episode 3),,FireTV 4K Stick 2018,0:22:46,Not latest view,US (United States)
Aishwarya,25/01/21 3:02,0:22:33,,She-Ra and the Princesses of Power: Season 4: The Coronation (Episode 1),,FireTV 4K Stick 2018,0:22:47,0:22:47,US (United States)
Aishwarya,25/01/21 2:50,0:11:31,,She-Ra and the Princesses of Power: Season 3: The Portal (Episode 6),,FireTV 4K Stick 2018,0:22:44,0:22:44,US (United States)
Aishwarya,25/01/21 2:27,0:22:31,,She-Ra and the Princesses of Power: Season 3: Remember (Episode 5),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,25/01/21 2:10,0:17:17,,She-Ra and the Princesses of Power: Season 3: Moment of Truth (Episode 4),,FireTV 4K Stick 2018,0:22:49,0:22:49,US (United States)
Aishwarya,25/01/21 1:45,0:22:31,,She-Ra and the Princesses of Power: Season 3: Once Upon a Time in the Waste (Episode 3),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,25/01/21 1:22,0:22:52,,She-Ra and the Princesses of Power: Season 3: Huntara (Episode 2),,FireTV 4K Stick 2018,0:22:46,0:22:46,US (United States)
Aishwarya,25/01/21 1:01,0:21:43,Autoplayed: user action: Unspecified; ,She-Ra and the Princesses of Power: Season 3: The Price of Power (Episode 1),,FireTV 4K Stick 2018,0:22:47,0:22:47,US (United States)
Aishwarya,24/01/21 22:31,0:21:58,,Gabby's Dollhouse: Season 1: Gabby Gets the Hiccups (Episode 2),,FireTV 4K Stick 2018,0:22:43,Not latest view,US (United States)
Aishwarya,24/01/21 22:31,0:00:11,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,FireTV 4K Stick 2018,0:24:02,Not latest view,US (United States)
Aishwarya,24/01/21 22:31,0:00:04,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_NON1,HOOK,FireTV 4K Stick 2018,0:00:04,Not latest view,US (United States)
Aishwarya,24/01/21 22:13,0:14:48,,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,Apple TV 3 (revised),0:14:47,Not latest view,US (United States)
Aishwarya,24/01/21 21:51,0:21:19,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,Apple TV 3 (revised),0:22:49,Not latest view,US (United States)
Aishwarya,24/01/21 21:25,0:22:48,,Gabby's Dollhouse: Season 1: Kitty Cat Cam (Episode 5),,Apple TV 3 (revised),0:22:48,Not latest view,US (United States)
Aishwarya,24/01/21 21:24,0:00:05,,Gabby's Dollhouse: Season 1: Kitty Cat Cam (Episode 5),,Apple TV 3 (revised),0:00:05,Not latest view,US (United States)
Aishwarya,24/01/21 21:24,0:00:11,,Gabby's Dollhouse: Season 1: Kitty School (Episode 4),,Apple TV 3 (revised),0:22:52,Not latest view,US (United States)
Aishwarya,24/01/21 4:32,0:20:23,,Masha and the Bear: Season 3: Tee for Three / Around the World in One Day / What a Wonderful Game / Who Am I? (Episode 8),,FireTV 4K Stick 2018,0:20:50,0:20:50,US (United States)
Aishwarya,24/01/21 4:05,0:26:39,,Masha and the Bear: Season 3: New Kids on the Block! / Fishy Story / Just Shoot Me / Monkey Business (Episode 7),,FireTV 4K Stick 2018,0:27:06,0:27:06,US (United States)
Aishwarya,24/01/21 3:36,0:27:27,,Masha and the Bear: Season 3: Best Medicine / That's Your Cue! / We Come in Peace! / Quartet Plus (Episode 6),,FireTV 4K Stick 2018,0:27:54,0:27:54,US (United States)
Aishwarya,24/01/21 3:07,0:23:07,,"Masha and the Bear: Season 3: Twinkle, Twinkle, Little Star / All the World's a Stage / God Save the Queen! (Episode 5)",,FireTV 4K Stick 2018,0:23:34,0:23:34,US (United States)
Aishwarya,24/01/21 2:47,0:20:19,,Masha and the Bear: Season 3: At Your Service / Game Over / A Christmas Carol (Episode 4),,FireTV 4K Stick 2018,0:20:46,0:20:46,US (United States)
Aishwarya,24/01/21 2:26,0:20:53,,"Masha and the Bear: Season 3: Surprise! Surprise! / Liar, Liar, Pants on Fire! / The Three Mashketeers (Episode 3)",,FireTV 4K Stick 2018,0:21:20,0:21:20,US (United States)
Aishwarya,24/01/21 2:23,0:02:15,Autoplayed: user action: Unspecified; ,Masha and the Bear: Season 3: Driving Lessons / Like Cat and Mouse / A Ghost Story (Episode 2),,FireTV 4K Stick 2018,0:20:59,0:20:59,US (United States)
Aishwarya,24/01/21 2:10,0:03:54,,Masha and the Bear: Season 3: Driving Lessons / Like Cat and Mouse / A Ghost Story (Episode 2),,FireTV 4K Stick 2018,0:18:45,Not latest view,US (United States)
Aishwarya,24/01/21 1:47,0:14:53,Autoplayed: user action: Unspecified; ,Masha and the Bear: Season 3: Driving Lessons / Like Cat and Mouse / A Ghost Story (Episode 2),,FireTV 4K Stick 2018,0:14:53,Not latest view,US (United States)
Aishwarya,24/01/21 1:47,0:00:08,Autoplayed: user action: None; ,Masha and the Bear: Season 1_hook_primary_16x9,HOOK,FireTV 4K Stick 2018,0:00:08,0:00:08,US (United States)
Aishwarya,24/01/21 1:42,0:06:13,Autoplayed: user action: Unspecified; ,Pinkfong & Baby Shark's Space Adventure,,FireTV 4K Stick 2018,1:03:28,1:03:28,US (United States)
Aishwarya,24/01/21 1:13,0:32:46,Autoplayed: user action: Unspecified; ,Pinkfong & Baby Shark's Space Adventure,,FireTV 4K Stick 2018,0:57:19,Not latest view,US (United States)
Aishwarya,24/01/21 1:13,0:00:04,Autoplayed: user action: None; ,Pinkfong & Baby Shark's Space Adventure_hook_03_16x9,HOOK,FireTV 4K Stick 2018,0:00:04,0:00:04,US (United States)
Aishwarya,24/01/21 1:11,0:01:37,Autoplayed: user action: None; ,Season 5 Trailer: She-Ra and the Princesses of Power,TRAILER,FireTV 4K Stick 2018,0:01:37,Not latest view,US (United States)
Aishwarya,23/01/21 20:00,0:00:53,,She-Ra and the Princesses of Power: Season 3: The Price of Power (Episode 1),,FireTV 4K Stick 2018,0:01:07,Not latest view,US (United States)
Aishwarya,23/01/21 19:30,0:22:53,,She-Ra and the Princesses of Power: Season 2: Reunion (Episode 7),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,23/01/21 19:04,0:22:33,,She-Ra and the Princesses of Power: Season 2: Light Spinner (Episode 6),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,23/01/21 18:42,0:22:47,Autoplayed: user action: Unspecified; ,She-Ra and the Princesses of Power: Season 2: White Out (Episode 5),,FireTV 4K Stick 2018,0:22:47,0:22:47,US (United States)
Aishwarya,23/01/21 18:15,0:22:03,,Gabby's Dollhouse: Season 1: MerCat Gets Her Sparkle Back (Episode 10),,FireTV 4K Stick 2018,0:22:48,Not latest view,US (United States)
Aishwarya,23/01/21 18:07,0:07:54,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,23/01/21 17:36,0:14:10,,Gabby's Dollhouse: Season 1: Kitty Pirates (Episode 9),,FireTV 4K Stick 2018,0:14:55,Not latest view,US (United States)
Aishwarya,23/01/21 17:12,0:22:32,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Game Show (Episode 8),,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,23/01/21 17:12,0:00:07,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_1,HOOK,FireTV 4K Stick 2018,0:00:07,0:00:07,US (United States)
Aishwarya,23/01/21 4:41,0:00:05,Autoplayed: user action: None; ,Gabby's Dollhouse: Season 1_CLIP_MUSIC_NON1,HOOK,FireTV 4K Stick 2018,0:00:05,Not latest view,US (United States)
Aishwarya,23/01/21 4:19,0:21:58,,Gabby's Dollhouse: Season 1: Mixed-Up Dollhouse (Episode 7),,FireTV 4K Stick 2018,0:22:43,Not latest view,US (United States)
Aishwarya,23/01/21 3:56,0:22:44,,Gabby's Dollhouse: Season 1: Dollhouse Defenders (Episode 6),,FireTV 4K Stick 2018,0:22:46,Not latest view,US (United States)
Aishwarya,23/01/21 3:32,0:22:44,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Kitty Cat Cam (Episode 5),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,23/01/21 3:30,0:01:37,Autoplayed: user action: None; ,Season 5 Trailer: She-Ra and the Princesses of Power,TRAILER,FireTV 4K Stick 2018,0:01:37,Not latest view,US (United States)
Aishwarya,23/01/21 3:29,0:00:21,Autoplayed: user action: None; ,Hello Ninja: Season 1 (CHARACTER_POD),PROMOTIONAL,FireTV 4K Stick 2018,0:00:21,0:00:21,US (United States)
Aishwarya,22/01/21 22:12,0:00:12,Autoplayed: user action: None; ,Season 5 Trailer: She-Ra and the Princesses of Power,TRAILER,FireTV 4K Stick 2018,0:00:12,Not latest view,US (United States)
Aishwarya,22/01/21 21:48,0:23:45,,Gabby's Dollhouse: Season 1: Kitty School (Episode 4),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,22/01/21 21:26,0:22:00,,Gabby's Dollhouse: Season 1: Hamster Kitties (Episode 3),,FireTV 4K Stick 2018,0:22:44,Not latest view,US (United States)
Aishwarya,22/01/21 21:11,0:14:23,Autoplayed: user action: Unspecified; ,Gabby's Dollhouse: Season 1: Gabby Gets the Hiccups (Episode 2),,FireTV 4K Stick 2018,0:22:45,Not latest view,US (United States)
Aishwarya,22/01/21 20:45,0:28:09,,Pinkfong & Baby Shark's Space Adventure,,FireTV 4K Stick 2018,0:26:49,Not latest view,US (United States)
Aishwarya,22/01/21 20:44,0:00:27,Autoplayed: user action: None; ,Pinkfong & Baby Shark's Space Adventure_hook_03_16x9,HOOK,FireTV 4K Stick 2018,0:00:27,Not latest view,US (United States)
Aishwarya,22/01/21 20:44,0:00:29,Autoplayed: user action: None; ,Glitter Force (Trailer),TRAILER,FireTV 4K Stick 2018,0:00:29,0:00:29,US (United States)
Aishwarya,22/01/21 2:19,0:11:59,,Gabby's Dollhouse: Season 1: Gabby Gets the Hiccups (Episode 2),,Apple TV 3 (revised),0:08:25,Not latest view,US (United States)
Aishwarya,22/01/21 1:36,0:22:47,,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,Apple TV 3 (revised),0:22:47,Not latest view,US (United States)
Aishwarya,22/01/21 1:35,0:00:59,,Gabby's Dollhouse: Season 1: Spaceship (Episode 1),,Apple TV 3 (revised),0:23:32,Not latest view,US (United States)
Aishwarya,21/01/21 3:22,0:22:35,,She-Ra and the Princesses of Power: Season 2: Roll With It (Episode 4),,FireTV 4K Stick 2018,0:22:48,0:22:48,US (United States)
Aishwarya,21/01/21 2:59,0:22:31,,She-Ra and the Princesses of Power: Season 2: Signals (Episode 3),,FireTV 4K Stick 2018,0:22:43,0:22:43,US (United States)
Aishwarya,21/01/21 2:36,0:22:34,,She-Ra and the Princesses of Power: Season 2: Ties That Bind (Episode 2),,FireTV 4K Stick 2018,0:22:46,0:22:46,US (United States)
Aishwarya,21/01/21 2:13,0:22:33,,She-Ra and the Princesses of Power: Season 2: The Frozen Forest (Episode 1),,FireTV 4K Stick 2018,0:22:46,0:22:46,US (United States)
Aishwarya,21/01/21 1:50,0:23:07,Autoplayed: user action: Unspecified; ,She-Ra and the Princesses of Power: Season 1: The Battle of Bright Moon (Episode 13),,FireTV 4K Stick 2018,0:22:44,0:22:44,US (United States)
Aishwarya,20/01/21 3:36,0:00:30,Autoplayed: user action: None; ,Season 5 Trailer: She-Ra and the Princesses of Power,TRAILER,FireTV 4K Stick 2018,0:00:30,Not latest view,US (United States)
Aishwarya,20/01/21 3:13,0:22:34,,She-Ra and the Princesses of Power: Season 1: Light Hope (Episode 12),,FireTV 4K Stick 2018,0:22:47,0:22:47,US (United States)
Aishwarya,20/01/21 2:51,0:22:31,,She-Ra and the Princesses of Power: Season 1: Promise (Episode 11),,FireTV 4K Stick 2018,0:22:43,0:22:43,US (United States)
Aishwarya,20/01/21 2:42,0:08:37,,She-Ra and the Princesses of Power: Season 1: The Beacon (Episode 10),,FireTV 4K Stick 2018,0:22:44,0:22:44,US (United States)
Aishwarya,20/01/21 1:56,0:13:59,,She-Ra and the Princesses of Power: Season 1: The Beacon (Episode 10),,FireTV 4K Stick 2018,0:14:11,Not latest view,US (United States)
Aishwarya,20/01/21 1:34,0:22:06,Autoplayed: user action: Unspecified; ,She-Ra and the Princesses of Power: Season 1: No Princess Left Behind (Episode 9),,FireTV 4K Stick 2018,0:22:45,0:22:45,US (United States)
Aishwarya,19/01/21 0:48,0:00:24,,She-Ra and the Princesses of Power: Season 1: No Princess Left Behind (Episode 9),,iPhone 12 Pro,0:00:40,Not latest view,US (United States)
